"Date","q","h","e","p","r"
1988-08-30,3.70059604709979,42.39,3.3,2.3,1.35
1988-08-31,3.12123478396574,42.4,4.4,0,1.35
1988-09-01,2.9861769593286,42.4,1.1,5.1,1.35
1988-09-02,5.70472909391756,42.41,0.8,8.5,1.35
1988-09-03,6.84774428409125,42.41,0.8,0,1.35
1988-09-04,5.57117894807834,42.42,4.2,0,1.35
1988-09-05,3.80338469444433,42.44,2.5,0,1.35
1988-09-06,3.70059604709979,42.44,5.4,0,1.35
1988-09-07,3.70059604709979,42.44,6.5,0,1.35
1988-09-08,4.1227118052097,42.44,3.9,0,1.35
1988-09-09,3.85545967235984,42.49,5.8,0,1.35
1988-09-10,7.54150084468398,42.49,9.6,0,1.35
1988-09-11,7.54150084468398,42.49,6.6,0,1.35
1988-09-12,7.54150084468398,42.5,1.3,0,1.35
1988-09-13,7.54150084468398,42.5,1.8,0,1.35
1988-09-14,7.54150084468398,42.52,2.5,0,1.35
1988-09-15,7.54150084468398,42.52,3.2,0.1,1.35
1988-09-16,7.54150084468398,42.52,2.7,2.3,1.35
1988-09-17,7.54150084468398,42.52,4.9,0,1.35
1988-09-18,7.54150084468398,42.52,5.3,0,1.35
1988-09-19,7.54150084468398,42.52,5.2,0,1.35
1988-09-20,7.54150084468398,42.52,3.8,0,1.35
1988-09-21,7.54150084468398,42.52,4,0,1.35
1988-09-22,7.54150084468398,42.52,5.7,0,1.35
1988-09-23,7.54150084468398,42.52,4.4,0,1.35
1988-09-24,7.54150084468398,42.52,5.2,0,1.35
1988-09-25,7.54150084468398,42.52,9.2,0,1.35
1988-09-26,7.54150084468398,42.52,13.6,0,1.35
1988-09-27,7.54150084468398,42.52,3.6,0,1.35
1988-09-28,7.54150084468398,42.52,5,0,1.35
1988-09-29,7.54150084468398,42.52,7.5,0,1.35
1988-09-30,7.54150084468398,42.52,1.2,0,1.35
1988-10-01,7.54150084468398,42.52,8.8,0,1.35
1988-10-02,7.54150084468398,42.52,0.1,4.6,1.35
1988-10-03,7.54150084468398,42.52,1.2,0,1.35
1988-10-04,7.54150084468398,42.52,4.8,0,1.35
1988-10-05,7.54368612245537,42.52,4.5,0,1.36
1988-10-06,7.54368612245537,42.54,7.1,0,1.36
1988-10-07,7.54368612245537,42.54,6.5,0,1.36
1988-10-08,7.15472496573745,42.54,8.4,0,1.36
1988-10-09,7.54368612245537,42.54,7.5,0,1.36
1988-10-10,7.54368612245537,42.54,3,0,1.36
1988-10-11,9.74208609226269,42.54,1.6,47.1,1.36
1988-10-12,3.70059604709979,42.58,1.4,2.2,0.29
1988-10-13,7.41694001171482,42.62,0.1,16.4,0.78
1988-10-14,7.25741473440343,42.64,2.9,5.1,0.05
1988-10-15,7.24648834554648,42.66,3.6,0,0
1988-10-16,7.48468362262787,42.69,5.6,0,1.09
1988-10-17,7.54368612245537,42.69,6.1,0,1.36
1988-10-18,7.61361501113982,42.69,1.8,11,1.68
1988-10-19,6.69748562160019,42.75,0.4,23,3.27
1988-10-20,7.58957695565454,42.87,0.4,19.1,1.57
1988-10-21,7.54587140022676,43.04,0.9,19.1,1.37
1988-10-22,7.30986140091676,43.19,6,0,0.29
1988-10-23,7.42131056725759,43.31,6.4,0,0.8
1988-10-24,7.54805667799815,43.29,2.7,0,1.38
1988-10-25,7.54805667799815,43.4,7.7,0,1.38
1988-10-26,11.8688668782983,43.44,3.2,2.2,1.38
1988-10-27,7.54805667799815,43.5,0.3,0,1.38
1988-10-28,14.2729942251527,43.53,4.8,0,1.38
1988-10-29,7.54805667799815,43.57,6.2,0,1.38
1988-10-30,7.54805667799815,43.61,1.4,0.5,1.38
1988-10-31,7.55024195576954,43.62,5.6,0,1.39
1988-11-01,7.54805667799815,43.64,5.2,0,1.38
1988-11-02,7.54805667799815,43.67,6,0,1.38
1988-11-03,8.12834784246896,43.71,1.9,14.2,1.38
1988-11-04,7.7949188168322,43.72,1.9,0,1.38
1988-11-05,7.6315575269133,43.76,4.2,0,1.38
1988-11-06,8.12834784246896,43.77,3.1,0,1.38
1988-11-07,8.12834784246896,43.78,4,0,1.39
1988-11-08,7.47041377889686,43.81,6.2,0,1.39
1988-11-09,5.84031986715349,43.82,5.4,1.1,1.39
1988-11-10,5.43965566480194,43.83,3.2,0,1.39
1988-11-11,5.05710898940789,43.83,6.2,0,1.39
1988-11-12,5.05710898940789,43.83,4.9,0,1.39
1988-11-13,5.05710898940789,43.84,5.8,0,1.39
1988-11-14,4.34487194983263,43.85,6.1,0,1.39
1988-11-15,4.9335550361983,43.85,4.6,0,1.39
1988-11-16,3.70059604709979,43.85,3.3,0,1.39
1988-11-17,3.40299287564228,43.83,2.8,0,1.39
1988-11-18,3.21341739158765,43.83,2.7,0,1.39
1988-11-19,3.12123478396574,43.86,3.1,0,1.39
1988-11-20,3.30733198413937,43.86,6.1,0,1.39
1988-11-21,3.50041435084459,43.86,6.3,0,1.39
1988-11-22,4.12271180520969,43.86,4.3,0,1.39
1988-11-23,3.40299287564228,43.86,5.5,0,1.39
1988-11-24,3.12123478396574,43.86,7,0,1.39
1988-11-25,2.60370545470308,43.86,6.9,0,1.39
1988-11-26,2.36715385054225,43.86,5.6,0,1.39
1988-11-27,3.40299287564228,43.86,6.3,0,1.39
1988-11-28,3.50041435084459,43.86,2.2,0,1.39
1988-11-29,3.30733198413937,43.87,2.5,0,1.39
1988-11-30,4.12271180520969,43.87,3.9,0,1.39
1988-12-01,7.55024195576954,43.87,4.2,0,1.39
1988-12-02,7.55024195576954,43.87,3.6,0,1.39
1988-12-03,7.55024195576954,43.87,2.5,3.5,1.39
1988-12-04,7.55024195576954,43.9,0.6,22.8,1.39
1988-12-05,7.55024195576954,43.92,1.9,0.8,1.39
1988-12-06,7.55024195576954,43.95,2.8,0,1.39
1988-12-07,7.55024195576954,44.04,4.2,0,1.39
1988-12-08,7.55024195576954,44.1,2.8,0,1.39
1988-12-09,7.27926751211732,44.13,4.8,0,0.15
1988-12-10,7.51964806697009,44.16,5.2,0,1.25
1988-12-11,7.55242723354093,44.19,4.8,0,1.4
1988-12-12,7.8321427882787,44.2,3.8,0,2.68
1988-12-13,7.93485084353398,44.23,1.9,0,3.15
1988-12-14,7.93485084353398,44.26,3.8,0,3.15
1988-12-15,7.93485084353398,44.3,2.8,0,3.15
1988-12-16,7.93485084353398,44.33,2.8,0,3.15
1988-12-17,7.46283084491398,44.41,3.2,0,0.99
1988-12-18,7.41694001171482,44.45,3.4,0,0.78
1988-12-19,7.42131056725759,44.49,3.8,0,0.8
1988-12-20,7.55242723354093,44.52,5.1,3.9,1.4
1988-12-21,7.55242723354093,44.56,2,0,1.4
1988-12-22,7.46283084491398,44.57,3.9,1.6,0.99
1988-12-23,8.83081472980342,44.63,6.6,0,7.25
1988-12-24,7.59394751119732,44.65,4.1,0,1.59
1988-12-25,7.59394751119732,44.64,3.8,0,1.59
1988-12-26,7.59394751119732,44.63,2.4,2.9,1.59
1988-12-27,8.16211973175842,44.63,1,1.3,4.19
1988-12-28,8.11185834301648,44.62,5.7,0,3.96
1988-12-29,9.28972306179509,44.62,6,0,9.35
1988-12-30,10.1966133369215,44.62,1.8,20,13.5
1988-12-31,11.9011299986048,44.62,2.1,4.7,21.3
1989-01-01,11.9011299986048,44.6,4.4,0,21.3
1989-01-02,11.9011299986048,44.56,6.7,0,21.3
1989-01-03,8.99471056265759,44.57,3.2,0,8
1989-01-04,11.9011299986048,44.55,0.3,0,21.3
1989-01-05,10.6992272243409,44.52,5,0,15.8
1989-01-06,9.99993833749647,44.51,5.6,0,12.6
1989-01-07,9.99993833749647,44.49,2.7,20.2,12.6
1989-01-08,9.5410300055048,44.49,1.3,1.9,10.5
1989-01-09,9.65029389407425,44.5,4.1,0,11
1989-01-10,9.99993833749647,44.51,1.4,0,12.6
1989-01-11,9.99993833749647,44.51,5.9,0,12.6
1989-01-12,9.99993833749647,44.51,3.8,0,12.6
1989-01-13,9.99993833749647,44.52,5.1,0,12.6
1989-01-14,9.99993833749647,44.53,4.9,0,12.6
1989-01-15,9.99993833749647,44.53,4,0,12.6
1989-01-16,9.99993833749647,44.53,4.6,0,12.6
1989-01-17,9.99993833749647,44.53,1.5,0,12.6
1989-01-18,9.99993833749647,44.53,5.1,0,12.6
1989-01-19,9.99993833749647,44.53,5.8,0,12.6
1989-01-20,9.99993833749647,44.49,7,0,12.6
1989-01-21,9.99993833749647,44.48,5.1,0,12.6
1989-01-22,9.99993833749647,44.47,6.1,0,12.6
1989-01-23,9.99993833749647,44.46,2.7,0,12.6
1989-01-24,9.99993833749647,44.46,4.2,0.6,12.6
1989-01-25,9.99993833749647,44.46,2.3,0,12.6
1989-01-26,8.60354584157898,44.42,5.8,0,6.21
1989-01-27,8.40468556438259,44.37,6.6,0,5.3
1989-01-28,8.40468556438259,44.35,6.3,0,5.3
1989-01-29,8.40468556438259,44.32,5.4,0,5.3
1989-01-30,8.40468556438259,44.32,1.5,0,5.3
1989-01-31,8.40468556438259,44.31,6.5,0,5.3
1989-02-01,8.40468556438259,44.3,7,0,5.3
1989-02-02,10.3058772254909,44.29,4.9,8.4,14
1989-02-03,10.6992272243409,44.26,4.7,0,15.8
1989-02-04,10.6992272243409,44.22,4.8,0.5,15.8
1989-02-05,10.5681105580576,44.19,4.2,0,15.2
1989-02-06,8.78710917437564,44.15,4.4,19.4,7.05
1989-02-07,8.40468556438259,44.15,3.7,3.1,5.3
1989-02-08,8.40468556438259,44.14,4.2,0,5.3
1989-02-09,8.40468556438259,44.15,5.2,0,5.3
1989-02-10,8.40468556438259,44.18,3.6,2.8,5.3
1989-02-11,8.40468556438259,44.18,3.7,0,5.3
1989-02-12,8.40468556438259,44.18,4.2,0,5.3
1989-02-13,8.40468556438259,44.17,3.6,25.4,5.3
1989-02-14,8.40468556438259,44.17,0.4,0,5.3
1989-02-15,8.40468556438259,44.17,3.1,0,5.3
1989-02-16,8.40468556438259,44.19,2.1,0,5.3
1989-02-17,8.40468556438259,44.2,4.5,1.5,5.3
1989-02-18,8.40468556438259,44.21,3.8,0,5.3
1989-02-19,8.40468556438259,44.21,3.9,0,5.3
1989-02-20,8.40468556438259,44.26,2.8,2,5.3
1989-02-21,8.40468556438259,44.3,4.5,29.4,5.3
1989-02-22,8.40468556438259,44.31,3.1,58,5.3
1989-02-23,8.40468556438259,44.47,2.4,0,5.3
1989-02-24,8.40468556438259,44.27,1.8,0,5.3
1989-02-25,8.40468556438259,45.63,4.3,0,5.3
1989-02-26,8.43090889763926,45.9,4.8,0,5.42
1989-02-27,8.43090889763926,46.03,3.5,0,5.42
1989-02-28,8.43090889763926,46.13,4.9,0,5.42
1989-03-01,8.43090889763926,46.18,0.2,1.4,5.42
1989-03-02,8.31508917575565,46.29,0.1,2.5,4.89
1989-03-03,9.20231195093953,46.42,0.3,0,8.95
1989-03-04,8.13808167627315,46.51,0.2,0,4.08
1989-03-05,12.1852161088853,46.59,0.2,0,22.6
1989-03-06,18.5225216459131,46.62,0.1,0,51.6
1989-03-07,16.4683605408075,46.63,0.2,0,42.2
1989-03-08,16.5557716516631,46.6,0.2,0,42.6
1989-03-09,16.5557716516631,46.58,0.2,0,42.6
1989-03-10,16.5557716516631,46.53,0.1,0,42.6
1989-03-11,11.7481605546076,46.49,0.1,0,20.6
1989-03-12,11.7044549991798,46.5,0.2,0,20.4
1989-03-13,11.7044549991798,46.5,0.1,5.8,20.4
1989-03-14,11.7044549991798,46.5,0.1,2.5,20.4
1989-03-15,12.644124440877,46.52,0.1,0,24.7
1989-03-16,13.2997077722937,46.54,0.1,0,27.7
1989-03-17,8.86359389637425,46.57,0.1,14.2,7.4
1989-03-18,8.47024389752426,46.61,0.1,0,5.6
1989-03-19,8.47024389752426,46.64,0.2,0,5.6
1989-03-20,8.47024389752426,46.68,0.2,0,5.6
1989-03-21,8.47024389752426,46.71,0.2,0,5.6
1989-03-22,8.47024389752426,46.74,0.1,15,5.6
1989-03-23,8.47024389752426,46.74,0.2,0,5.6
1989-03-24,8.47024389752426,46.75,0.2,0,5.6
1989-03-25,8.49209667523814,46.79,0.2,2.7,5.7
1989-03-26,8.49209667523814,46.8,0.1,0,5.7
1989-03-27,8.49209667523814,46.82,0.1,0,5.7
1989-03-28,8.49209667523814,46.83,0.1,10,5.7
1989-03-29,8.49209667523814,46.86,0.2,0,5.7
1989-03-30,8.49209667523814,46.87,0.1,0,5.7
1989-03-31,9.49732445007703,46.88,0.1,0,10.3
1989-04-01,9.62844111636036,46.86,5.8,0,10.9
1989-04-02,9.62844111636036,46.84,3.6,0,10.9
1989-04-03,9.62844111636036,46.82,4.9,0,10.9
1989-04-04,9.62844111636036,46.81,4.9,0,10.9
1989-04-05,9.62844111636036,46.81,4.1,0,10.9
1989-04-06,11.6388966660381,46.81,3.7,3.5,20.1
1989-04-07,11.6388966660381,46.77,2.4,9.3,20.1
1989-04-08,11.6388966660381,46.73,2.9,0,20.1
1989-04-09,9.49732445007703,46.7,3.8,0,10.3
1989-04-10,8.44839111981037,46.7,4.5,0,5.5
1989-04-11,8.44839111981037,46.69,4.6,0,5.5
1989-04-12,7.94140667684815,46.69,3,0,3.18
1989-04-13,8.20801056495759,46.72,4.2,0,4.4
1989-04-14,8.44839111981037,46.74,2.9,0,5.5
1989-04-15,8.44839111981037,46.74,4.6,0,5.5
1989-04-16,8.44839111981037,46.77,4.8,0,5.5
1989-04-17,8.44839111981037,46.8,6.5,0,5.5
1989-04-18,8.44839111981037,46.74,5,0,5.5
1989-04-19,8.44839111981037,46.7,2.9,0,5.5
1989-04-20,8.44839111981037,46.7,4.6,0,5.5
1989-04-21,8.44839111981037,46.7,5.2,0,5.5
1989-04-22,8.44839111981037,46.7,0.9,0.5,5.5
1989-04-23,8.44839111981037,46.69,3.2,0,5.5
1989-04-24,8.44839111981037,46.69,3.2,0,5.5
1989-04-25,8.44839111981037,46.69,3.1,0,5.5
1989-04-26,8.44839111981037,46.69,3.3,0,5.5
1989-04-27,8.44839111981037,46.69,0.5,1,5.5
1989-04-28,8.95100500722981,46.69,2.7,0,7.8
1989-04-29,11.3548105557576,46.68,2.7,0,18.8
1989-04-30,11.6170438883242,46.64,2.7,0,20
1989-05-01,8.03318834324648,46.6,4.1,0,3.6
1989-05-02,8.03318834324648,46.56,3.4,0,3.6
1989-05-03,8.03318834324648,46.55,4,0,3.6
1989-05-04,8.03318834324648,46.55,4.1,0,3.6
1989-05-05,8.03318834324648,46.55,3.3,0,3.6
1989-05-06,8.03318834324648,46.56,3.6,0,3.6
1989-05-07,8.03318834324648,46.56,3.6,0,3.6
1989-05-08,8.03318834324648,46.57,2.5,0,3.6
1989-05-09,8.03318834324648,46.57,3.6,0,3.6
1989-05-10,8.03318834324648,46.58,2.8,0,3.6
1989-05-11,8.03318834324648,46.58,4.1,0,3.6
1989-05-12,8.03318834324648,46.58,3.6,0,3.6
1989-05-13,8.03318834324648,46.58,3.7,0,3.6
1989-05-14,8.03318834324648,46.58,2.7,0,3.6
1989-05-15,8.03318834324648,46.57,2.3,0,3.6
1989-05-16,8.03318834324648,46.57,2.8,0,3.6
1989-05-17,8.03318834324648,46.57,3.6,0,3.6
1989-05-18,8.03318834324648,46.58,3.6,0,3.6
1989-05-19,8.03318834324648,46.58,4.6,0,3.6
1989-05-20,8.03318834324648,46.58,2.9,0,3.6
1989-05-21,8.03318834324648,46.59,4.3,0,3.6
1989-05-22,10.3058772254909,46.59,2.4,0,14
1989-05-23,10.4369938917742,46.59,2.6,0,14.6
1989-05-24,10.4369938917742,46.59,4.3,0,14.6
1989-05-25,10.4369938917742,46.59,3.1,0,14.6
1989-05-26,10.4369938917742,46.6,3.8,0,14.6
1989-05-27,10.4369938917742,46.6,3.2,0,14.6
1989-05-28,10.4151411140604,46.6,2.8,0,14.5
1989-05-29,10.4151411140604,46.6,5,0,14.5
1989-05-30,10.4151411140604,46.59,4.4,0,14.5
1989-05-31,10.4151411140604,46.59,0,0,14.5
1989-06-01,7.68354389982426,46.59,2.8,0,2
1989-06-02,7.68354389982426,46.59,2.8,8,2
1989-06-03,7.68354389982426,46.59,5.1,17,2
1989-06-04,7.68354389982426,46.6,0.1,39.1,2
1989-06-05,7.68354389982426,46.6,2,0,2
1989-06-06,7.68354389982426,46.6,2.8,0,2
1989-06-07,7.68354389982426,46.63,1.5,0,2
1989-06-08,7.68354389982426,46.64,1.9,0,2
1989-06-09,7.68354389982426,46.75,2.3,0,2
1989-06-10,7.68354389982426,46.77,2.4,0,2
1989-06-11,8.38501806444009,46.78,2.4,0,5.21
1989-06-12,8.44839111981037,46.78,3.3,0,5.5
1989-06-13,8.44839111981037,46.78,2.2,0,5.5
1989-06-14,8.44839111981037,46.78,3.2,0,5.5
1989-06-15,8.44839111981037,46.78,1.9,0,5.5
1989-06-16,8.44839111981037,46.78,4.3,0,5.5
1989-06-17,8.44839111981037,46.78,4,0,5.5
1989-06-18,8.44839111981037,46.78,2,0,5.5
1989-06-19,8.44839111981037,46.77,2.4,0,5.5
1989-06-20,8.44839111981037,46.77,3.4,0,5.5
1989-06-21,8.44839111981037,46.77,2.9,0,5.5
1989-06-22,8.44839111981037,46.76,2.7,0,5.5
1989-06-23,11.3548105557576,46.76,3,0,18.8
1989-06-24,11.6170438883242,46.72,2.1,0,20
1989-06-25,11.0488716677631,46.7,2.1,0,17.4
1989-06-26,8.44839111981037,46.66,3,0,5.5
1989-06-27,8.44839111981037,46.66,3.3,0,5.5
1989-06-28,8.44839111981037,46.67,2.2,0,5.5
1989-06-29,8.07689389867426,46.67,3.1,0,3.8
1989-06-30,8.03318834324648,46.67,3.7,0,3.6
1989-07-01,8.03318834324648,46.67,2.9,0,3.6
1989-07-02,8.03318834324648,46.67,2.7,0,3.6
1989-07-03,8.03318834324648,46.68,3.8,0,3.6
1989-07-04,8.03318834324648,46.68,3.7,0,3.6
1989-07-05,8.03318834324648,46.68,3.6,0,3.6
1989-07-06,8.03318834324648,46.68,2.4,0,3.6
1989-07-07,8.03318834324648,46.68,1.8,0,3.6
1989-07-08,8.03318834324648,46.68,2.1,0,3.6
1989-07-09,8.03318834324648,46.68,3.2,0,3.6
1989-07-10,8.03318834324648,46.68,2.6,0,3.6
1989-07-11,8.03318834324648,46.68,2.7,0,3.6
1989-07-12,8.03318834324648,46.68,3.5,0,3.6
1989-07-13,8.03318834324648,46.68,2.5,0,3.6
1989-07-14,8.03318834324648,46.68,2.6,0,3.6
1989-07-15,8.03318834324648,46.69,4,0,3.6
1989-07-16,8.03318834324648,46.69,3.8,0,3.6
1989-07-17,8.03318834324648,46.69,3.5,0,3.6
1989-07-18,8.03318834324648,46.69,6.8,0,3.6
1989-07-19,8.03318834324648,46.69,5.1,0,3.6
1989-07-20,8.03318834324648,46.69,4,0,3.6
1989-07-21,8.03318834324648,46.69,1.4,0.3,3.6
1989-07-22,10.3058772254909,46.69,2.3,0,14
1989-07-23,10.4369938917742,46.66,2.8,1.2,14.6
1989-07-24,10.4369938917742,46.63,3.2,0,14.6
1989-07-25,10.4369938917742,46.6,3.1,0,14.6
1989-07-26,10.4369938917742,46.58,3.8,0,14.6
1989-07-27,10.4369938917742,46.56,3.7,0,14.6
1989-07-28,10.4151411140604,46.53,3.4,0,14.5
1989-07-29,10.4151411140604,46.5,2.9,0,14.5
1989-07-30,10.4151411140604,46.48,4.2,0,14.5
1989-07-31,10.4151411140604,46.45,7,0,14.5
1989-08-01,10.4151411140604,46.43,2.1,0,14.5
1989-08-02,10.4151411140604,46.41,6.1,0,14.5
1989-08-03,10.4151411140604,46.39,2.3,0,14.5
1989-08-04,10.4151411140604,46.37,3,0,14.5
1989-08-05,10.4151411140604,46.34,3.9,0,14.5
1989-08-06,10.4151411140604,46.31,3.3,0,14.5
1989-08-07,10.4151411140604,46.29,4.4,0,14.5
1989-08-08,10.4151411140604,46.27,2.9,0,14.5
1989-08-09,10.4151411140604,46.24,4.4,0,14.5
1989-08-10,10.4588466694881,46.21,2.2,0,14.7
1989-08-11,13.5182355494326,46.2,1.6,0,28.7
1989-08-12,15.1134883225464,46.1,6.5,0,36
1989-08-13,11.5951911106104,46.08,2.3,0.1,19.9
1989-08-14,11.5951911106104,46.08,3.5,3.5,19.9
1989-08-15,11.5951911106104,46.04,6.5,0,19.9
1989-08-16,11.5951911106104,46.01,7.9,0,19.9
1989-08-17,11.5951911106104,45.95,2.5,0,19.9
1989-08-18,11.5951911106104,45.94,3.4,0,19.9
1989-08-19,11.5951911106104,45.9,5.5,0,19.9
1989-08-20,11.5733383328965,45.86,5.6,0,19.8
1989-08-21,11.5733383328965,45.82,4.7,0,19.8
1989-08-22,11.5733383328965,45.79,2.9,0,19.8
1989-08-23,11.5733383328965,45.76,6.5,0,19.8
1989-08-24,11.5733383328965,45.72,8.2,0,19.8
1989-08-25,11.5733383328965,45.68,9,0,19.8
1989-08-26,11.5733383328965,45.64,3.6,0,19.8
1989-08-27,11.5733383328965,45.6,2.8,0,19.8
1989-08-28,8.95100500722981,45.56,2.1,0,7.8
1989-08-29,8.42653834209648,45.54,8,0,5.4
1989-08-30,8.42653834209648,45.54,3.9,0,5.4
1989-08-31,8.42653834209648,45.52,1.1,0,5.4
1989-09-01,8.42653834209648,45.5,3.5,0,5.4
1989-09-02,8.42653834209648,45.5,6.9,0,5.4
1989-09-03,8.42653834209648,45.5,6.8,0,5.4
1989-09-04,8.42653834209648,45.5,5.5,0,5.4
1989-09-05,8.42653834209648,45.5,4.2,0,5.4
1989-09-06,8.42653834209648,45.5,1.1,0,5.4
1989-09-07,8.42653834209648,45.5,2.7,0,5.4
1989-09-08,8.42653834209648,45.5,4,0,5.4
1989-09-09,8.42653834209648,45.46,4.1,0,5.4
1989-09-10,8.42653834209648,45.45,5.2,0,5.4
1989-09-11,8.42653834209648,45.45,1.6,0,5.4
1989-09-12,8.42653834209648,45.45,5.9,0,5.4
1989-09-13,8.42653834209648,45.42,4.9,0,5.4
1989-09-14,8.42653834209648,45.41,5.4,0,5.4
1989-09-15,8.42653834209648,45.4,2.9,0,5.4
1989-09-16,8.42653834209648,45.4,5.4,0,5.4
1989-09-17,8.42653834209648,45.4,8.1,0,5.4
1989-09-18,8.42653834209648,45.4,9.2,0,5.4
1989-09-19,8.42653834209648,45.4,5.6,0,5.4
1989-09-20,8.42653834209648,45.39,5.5,0,5.4
1989-09-21,8.42653834209648,45.38,8.1,0,5.4
1989-09-22,11.8137188877492,45.38,1.5,0,20.9
1989-09-23,12.7096827740187,45.34,1,0,25
1989-09-24,12.7096827740187,45.28,2.6,0,25
1989-09-25,12.7096827740187,45.22,6.6,0,25
1989-09-26,12.7096827740187,45.16,5.1,0,25
1989-09-27,12.6659772185909,45.1,5.3,0,24.8
1989-09-28,12.6659772185909,45.05,6.7,0,24.8
1989-09-29,12.644124440877,45,7.3,0,24.7
1989-09-30,10.8084911129104,44.95,8,0,16.3
1989-10-01,9.56288278321869,44.91,8.4,0,10.6
1989-10-02,8.76525639666175,44.9,5.7,0,6.95
1989-10-03,8.62758389706426,44.89,5.3,0,6.32
1989-10-04,18.1728772024909,44.83,5,0,50
1989-10-05,23.0241938549742,44.72,4.6,0,72.2
1989-10-06,20.2488910853103,44.56,4.3,0,59.5
1989-10-07,7.89551584364898,44.45,3.9,0,2.97
1989-10-08,7.89551584364898,44.45,3.6,0,2.97
1989-10-09,7.89551584364898,44.46,3.2,0,2.97
1989-10-10,7.89551584364898,44.47,3.2,4.5,2.97
1989-10-11,7.89551584364898,44.48,3,0,2.97
1989-10-12,7.89551584364898,44.49,4.3,0,2.97
1989-10-13,7.89551584364898,44.5,5.8,0,2.97
1989-10-14,7.89551584364898,44.5,6.1,0,2.97
1989-10-15,7.89551584364898,44.5,7.9,0,2.97
1989-10-16,7.89770112142037,44.5,4.2,4.3,2.98
1989-10-17,7.89770112142037,44.5,4.8,0,2.98
1989-10-18,7.89770112142037,44.51,7.7,0,2.98
1989-10-19,7.89770112142037,44.51,4.3,0,2.98
1989-10-20,7.89770112142037,44.51,3.8,0,2.98
1989-10-21,7.89770112142037,44.51,3.5,0,2.98
1989-10-22,7.89770112142037,44.51,2.1,11,2.98
1989-10-23,7.89770112142037,44.51,6.2,0.7,2.98
1989-10-24,7.89770112142037,44.5,5.2,0,2.98
1989-10-25,7.89770112142037,44.53,3.4,2.3,2.98
1989-10-26,7.89770112142037,44.54,5.6,0,2.98
1989-10-27,7.89770112142037,44.54,6.4,0,2.98
1989-10-28,7.89770112142037,44.55,4.7,0,2.98
1989-10-29,7.89770112142037,44.55,5.3,0.9,2.98
1989-10-30,7.89770112142037,44.55,4.9,0,2.98
1989-10-31,7.89770112142037,44.55,5,0,2.98
1989-11-01,7.89770112142037,44.55,4.3,0,2.98
1989-11-02,7.89770112142037,44.55,0.8,11.1,2.98
1989-11-03,8.03537362101787,44.55,4.9,20.8,3.61
1989-11-04,8.13371112073037,44.57,3.9,0,4.06
1989-11-05,8.13371112073037,44.57,2.4,0,4.06
1989-11-06,8.23204862044287,44.57,2.1,0,4.51
1989-11-07,8.40468556438259,44.58,4.2,17.8,5.3
1989-11-08,9.00126639597175,44.6,4.7,1.3,8.03
1989-11-09,10.1092022260659,44.61,5.4,0,13.1
1989-11-10,10.5462577803437,44.61,5,5.5,15.1
1989-11-11,10.5462577803437,44.59,3.2,0,15.1
1989-11-12,10.5462577803437,44.57,3.9,0,15.1
1989-11-13,9.1498652844262,44.54,3,0,8.71
1989-11-14,8.78273861883287,44.53,5.1,0,7.03
1989-11-15,8.78273861883287,44.51,7.6,0,7.03
1989-11-16,8.25171612038537,44.5,7.3,0,4.6
1989-11-17,8.25171612038537,44.5,2.3,1.5,4.6
1989-11-18,8.25171612038537,44.49,6.4,0,4.6
1989-11-19,8.25171612038537,44.49,1.7,0,4.6
1989-11-20,8.25171612038537,44.48,7.8,0,4.6
1989-11-21,8.25171612038537,44.47,7.9,0,4.6
1989-11-22,8.1861577872437,44.46,6.4,0,4.3
1989-11-23,8.13152584295898,44.45,7.5,0,4.05
1989-11-24,8.13152584295898,44.43,7.1,0,4.05
1989-11-25,8.13152584295898,44.42,7.6,0.7,4.05
1989-11-26,8.12934056518759,44.41,1.3,0.7,4.04
1989-11-27,8.12934056518759,44.4,0.6,14.2,4.04
1989-11-28,8.12934056518759,44.39,5.8,29.8,4.04
1989-11-29,8.12934056518759,44.41,4.7,7.1,4.04
1989-11-30,8.14463750958731,44.41,9.6,89.2,4.11
1989-12-01,15.1571938779742,46.89,0,36.8,36.2
1989-12-02,40.4627104706574,47.28,1.6,0.8,152
1989-12-03,30.1919049451297,47.24,1.2,3.3,105
1989-12-04,29.9733771679908,47.2,1.5,0,104
1989-12-05,35.8736271507408,47.09,5.4,12.1,131
1989-12-06,39.8071271392408,46.92,7.3,0,149
1989-12-07,38.9330160306852,46.72,9.2,0,145
1989-12-08,43.303571573463,46.54,7.3,0,165
1989-12-09,45.4888493448518,46.31,0.6,0,175
1989-12-10,38.9330160306852,46.09,0.2,35.5,145
1989-12-11,40.4627104706574,46.99,3.3,0,152
1989-12-12,44.6147382362963,45.64,3.9,0,171
1989-12-13,44.3962104591574,45.42,4.7,0,170
1989-12-14,44.1776826820185,45.18,6.4,0,169
1989-12-15,45.2703215677129,45,4,0,174
1989-12-16,42.4294604649074,44.48,5.6,0,161
1989-12-17,40.2441826935185,44.66,5.6,0,151
1989-12-18,14.7419911014103,44.48,5,0,34.3
1989-12-19,9.42083972807842,44.42,5,0,9.95
1989-12-20,8.40468556438259,44.44,7.4,0,5.3
1989-12-21,8.40468556438259,44.48,5.4,0,5.3
1989-12-22,11.7044549991798,44.5,8.8,0,20.4
1989-12-23,11.8355716654631,44.49,5.5,0,21
1989-12-24,11.8355716654631,44.47,5,0,21
1989-12-25,11.8355716654631,44.45,5,2.3,21
